1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004
2.917000e-006,1.859800e-005,2.505300e-004,3.283148e-003,1.458000e-006,3.136100e-005,2.634031e-003,4.694063e-001,7.300000e-007,0.000000e+000,3.650000e-007,3.650000e-007,7.290000e-007,3.650000e-007,3.640000e-007,3.650000e-007
7.290000e-007,1.094000e-005,1.316470e-004,1.926201e-003,3.640000e-007,1.823000e-006,1.604600e-005,2.060400e-004,3.650000e-007,3.640000e-007,3.650000e-007,0.000000e+000,3.640000e-007,3.650000e-007,3.650000e-007,7.300000e-007
1.459000e-006,9.847000e-006,1.163300e-004,1.552412e-003,1.094000e-006,5.360700e-005,6.064872e-003,9.126569e-001,3.640000e-007,3.640000e-007,3.650000e-007,0.000000e+000,3.640000e-007,3.650000e-007,7.300000e-007,3.640000e-007
