1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004,1.000000e+001,1.000000e+002,1.000000e+003,1.000000e+004
9.846000e-006,1.553500e-004,2.233621e-003,2.348018e-002,7.293000e-006,1.779600e-004,1.555985e-002,1.162247e+000,3.650000e-007,3.640000e-007,0.000000e+000,3.650000e-007,7.290000e-007,3.650000e-007,0.000000e+000,7.290000e-007
8.023000e-006,1.582680e-004,2.173449e-003,1.829709e-002,7.293000e-006,1.845250e-004,1.449063e-002,6.826436e-001,3.650000e-007,0.000000e+000,0.000000e+000,7.290000e-007,0.000000e+000,3.640000e-007,3.650000e-007,7.290000e-007
9.116000e-006,1.557160e-004,2.119842e-003,1.589900e-002,8.023000e-006,1.834300e-004,2.563102e-002,1.050507e+000,3.640000e-007,0.000000e+000,0.000000e+000,7.290000e-007,3.640000e-007,0.000000e+000,3.640000e-007,7.290000e-007
